Track_id,Gene_Name,Locus,Strand,Gene_Type,Metric,Dataset,GDM001,GDM002,GDM003,GDM004,NEG001,NEG002,NEG003,NEG004
ENSG00000143641.9_2,GALNT2,chr1:230193737-230417870,+,protein_coding,FPKM,GSE160818,9.160889934,9.084808659,14.84230973,13.13438273,7.846097934,8.235126781,12.44816709,11.48363097
ENSG00000143643.12_3,TTC13,chr1:231041989-231114621,-,protein_coding,FPKM,GSE160819,3.52696047,2.820907063,2.23637585,3.176285878,4.601048016,3.588369442,4.81331369,3.171015481
ENSG00000143653.9_2,SCCPDH,chr1:246887349-246931439,+,protein_coding,FPKM,GSE160820,13.459943,31.94051,14.036638,25.100147,18.095966,29.76722,13.594378,37.669903
ENSG00000143669.13_3,LYST,chr1:235824341-236046940,-,protein_coding,FPKM,GSE160821,1.960740881,1.710562359,1.728274906,1.760370486,2.244805229,1.646172219,2.139786288,2.06621103
ENSG00000143702.15_3,CEP170,chr1:243287730-243418650,-,protein_coding,FPKM,GSE160822,1.204830948,0.702491819,1.19531182,0.564166709,1.604707526,1.339138389,1.423053238,1.221586676
ENSG00000143727.15_2,ACP1,chr2:264140-278283,+,protein_coding,FPKM,GSE160823,8.732422444,10.25205779,7.793790724,7.661904702,7.993311376,9.541102351,8.648110165,9.755915313
ENSG00000143740.14_3,SNAP47,chr1:227916240-227968932,+,protein_coding,FPKM,GSE160824,2.606377123,2.373012234,2.905450472,2.491408306,2.681321624,3.386420655,3.436894316,2.466085864
ENSG00000143742.12_2,SRP9,chr1:225965515-225978168,+,protein_coding,FPKM,GSE160825,30.59525005,39.2723642,44.86253835,50.95161037,42.2491119,40.56059663,61.64018503,39.54927555
ENSG00000143748.17_3,NVL,chr1:224415036-224518089,-,protein_coding,FPKM,GSE160826,5.761834379,5.036638405,6.814959481,6.724606843,6.131126635,6.322964995,5.639964379,6.017445156
ENSG00000143751.9_2,SDE2,chr1:226170403-226187032,-,protein_coding,FPKM,GSE160827,6.869456,6.364969,5.440331,6.125053,5.631383,6.023932,6.064496,5.841757
ENSG00000143753.12_2,DEGS1,chr1:224363458-224381143,+,protein_coding,FPKM,GSE160828,20.24649642,39.53701452,26.90797261,20.46914449,55.51925166,57.06929572,59.145571,23.28348354
ENSG00000143756.11_2,FBXO28,chr1:224301789-224349749,+,protein_coding,FPKM,GSE160829,6.720528172,5.79572375,1.451466779,6.147784201,6.207652947,5.72843135,6.322202005,5.960412817
ENSG00000143761.15_3,ARF1,chr1:228270361-228286913,+,protein_coding,FPKM,GSE160830,136.1688625,147.5969775,122.5590811,128.0367095,117.7826163,133.0867764,123.2846601,133.1025722
ENSG00000143768.12_3,LEFTY2,chr1:226124298-226129189,-,protein_coding,FPKM,GSE160831,0.725107959,0.099827741,7.246387847,0.338114742,0.771282145,0.459332929,0.494530126,1.177984362
ENSG00000143771.11_2,CNIH4,chr1:224544552-224567161,+,protein_coding,FPKM,GSE160832,3.182269515,4.110308959,3.99219457,3.943959814,5.753557242,4.361620475,5.238607073,5.790605465
ENSG00000143772.9_3,ITPKB,chr1:226819391-226927024,-,protein_coding,FPKM,GSE160833,3.671389935,2.538953783,3.904284395,4.626572851,5.086712078,4.586477624,5.943628136,3.488738708
ENSG00000143774.16_3,GUK1,chr1:228327663-228336685,+,protein_coding,FPKM,GSE160834,6.396662466,7.496942053,7.105852388,6.171161481,7.07596464,6.239797743,6.437974205,6.025779065
ENSG00000143776.18_3,CDC42BPA,chr1:227177566-227506175,-,protein_coding,FPKM,GSE160835,2.603320053,1.694471997,3.460306542,2.310912035,4.141933337,3.931295373,3.287471759,3.251243177
ENSG00000143793.12_2,C1orf35,chr1:228288427-228293112,-,protein_coding,FPKM,GSE160836,4.473974225,4.784428175,3.405793138,5.188924648,5.167976483,3.885151664,4.378000904,4.653620601
ENSG00000143797.11_3,MBOAT2,chr2:8992820-9143942,-,protein_coding,FPKM,GSE160837,0.896317433,0.760586955,0.867145094,1.13600948,1.791724013,1.220140037,1.343270441,1.090752
ENSG00000143799.12_2,PARP1,chr1:226548392-226595780,-,protein_coding,FPKM,GSE160838,15.71062057,8.187076565,13.12863288,10.24057525,13.39482703,14.00935701,11.12486085,10.59784352
ENSG00000143801.16_3,PSEN2,chr1:227057885-227083806,+,protein_coding,FPKM,GSE160839,2.531831335,2.957583721,2.167136935,1.617168466,2.349827362,3.793720781,2.071132087,1.324633731
ENSG00000143811.18_3,PYCR2,chr1:226107577-226112040,-,protein_coding,FPKM,GSE160840,7.173089083,5.351939512,7.548666886,7.967522604,9.000301464,7.521385308,8.123073058,7.078408203
ENSG00000143815.14_3,LBR,chr1:225589204-225616627,-,protein_coding,FPKM,GSE160841,5.206307794,4.651496387,5.798110599,4.647117581,6.873204307,6.699539687,7.132809331,4.900175631
ENSG00000143816.7_2,WNT9A,chr1:228106357-228135599,-,protein_coding,FPKM,GSE160842,0.55101,0.311238,1.051395,0.856141,0.500447,0.632644,0.872824,0.427212
ENSG00000143819.12_3,EPHX1,chr1:225997794-226033264,+,protein_coding,FPKM,GSE160843,6.608796525,4.084826046,8.295385941,5.504606956,7.74080908,7.99199742,6.7068101,4.167346822
ENSG00000143839.14_3,REN,chr1:204123947-204159452,-,protein_coding,FPKM,GSE160844,0.608922468,0.918784082,0.850382874,0.369779484,1.039934032,0.34866191,0.453664542,0.632182116
ENSG00000143842.14_3,SOX13,chr1:204042243-204096871,+,protein_coding,FPKM,GSE160845,9.174257794,6.737595468,6.917396163,9.28688284,7.034581857,8.017003745,9.240469556,8.326029781
ENSG00000143845.14_3,ETNK2,chr1:204100190-204121131,-,protein_coding,FPKM,GSE160846,0.79949657,0.911290686,1.398151936,1.0306735,1.11842242,0.768896765,0.816545614,0.562088743
ENSG00000143847.15_2,PPFIA4,chr1:202995626-203047868,+,protein_coding,FPKM,GSE160847,0.749578886,0.32690363,0.96028415,0.675196962,0.368780298,0.90882972,0.957687558,1.33272644
ENSG00000143850.13_3,PLEKHA6,chr1:204187979-204346793,-,protein_coding,FPKM,GSE160848,66.13234768,45.06652361,48.75948075,78.43262348,25.30526944,38.24206364,25.33923034,49.52919491
ENSG00000143862.7_2,ARL8A,chr1:202102532-202113871,-,protein_coding,FPKM,GSE160849,30.96662916,30.79551529,25.55118223,29.1496656,27.19839463,28.73581271,25.60816866,31.48842142
ENSG00000143867.6_2,OSR1,chr2:19551246-19558414,-,protein_coding,FPKM,GSE160850,0.500216884,0.22101182,0.765260646,0.265198887,1.098956517,1.384474861,0.766683005,0.916832907
ENSG00000143870.12_3,PDIA6,chr2:10923517-10978103,-,protein_coding,FPKM,GSE160851,63.16906906,79.70720261,68.51898246,72.1942474,59.79129174,80.4773375,72.25965575,66.85319647
ENSG00000143878.9_2,RHOB,chr2:20646835-20649206,+,protein_coding,FPKM,GSE160852,129.643112,72.829735,164.711472,128.117844,143.890579,170.214111,157.856201,153.884018
ENSG00000143882.10_3,ATP6V1C2,chr2:10861775-10925236,+,protein_coding,FPKM,GSE160853,38.55446361,23.34157129,26.14501686,55.57551722,23.07670866,25.08213623,18.79986182,25.65162239
ENSG00000143889.15_3,HNRNPLL,chr2:38789120-38830728,-,protein_coding,FPKM,GSE160854,3.05121249,3.389981595,4.059708306,3.381274869,3.729256595,4.103445221,3.962324113,3.773157722
ENSG00000143891.16_3,GALM,chr2:38893052-38968379,+,protein_coding,FPKM,GSE160855,1.480515639,0.688723277,6.104913711,1.22385194,1.787412361,2.490551884,1.692774114,1.615652846
ENSG00000143924.18_2,EML4,chr2:42396490-42559688,+,protein_coding,FPKM,GSE160856,14.5038272,11.73714514,10.61984432,10.59916202,17.82426979,10.03169292,8.126570964,13.98864942
ENSG00000143933.16_3,CALM2,chr2:47387221-47403740,-,protein_coding,FPKM,GSE160857,22.12317058,18.81287825,25.23274903,18.26475997,31.15871032,29.42789019,28.6841692,23.40868903
ENSG00000143947.13_2,RPS27A,chr2:55459039-55462989,+,protein_coding,FPKM,GSE160858,69.12828803,70.39097684,84.58629649,68.59244103,96.68191711,93.22941554,84.89413412,81.05371472
ENSG00000143952.19_2,VPS54,chr2:64119280-64246206,-,protein_coding,FPKM,GSE160859,6.808001937,6.124377289,5.58737669,7.188419869,6.65974093,6.762230879,6.647704123,6.878093111
ENSG00000143970.16_3,ASXL2,chr2:25956622-26101385,-,protein_coding,FPKM,GSE160860,4.146766669,3.711676256,3.290088982,3.476599189,3.113461607,3.428150114,3.590597577,3.598965405
ENSG00000143971.7_2,ETAA1,chr2:67624451-67637677,+,protein_coding,FPKM,GSE160861,3.307889173,2.391568239,3.651938835,3.212731831,5.109769513,3.993500022,4.47304583,3.019275873
ENSG00000143977.13_2,SNRPG,chr2:70508494-70520903,-,protein_coding,FPKM,GSE160862,19.54772638,20.25176657,24.27074172,21.63685334,22.65948449,22.90017298,24.35037557,21.43366342
ENSG00000143995.19_3,MEIS1,chr2:66660584-66801001,+,protein_coding,FPKM,GSE160863,1.318890281,0.769098378,1.393382696,1.38662212,2.727454643,2.052945843,2.848698252,1.850873556
ENSG00000144021.2_2,CIAO1,chr2:96931870-96939087,+,protein_coding,FPKM,GSE160864,16.89212406,14.80419582,14.51138666,15.30425753,15.94021389,16.2392955,15.67233687,16.17289263
ENSG00000144026.11_4,ZNF514,chr2:95813075-95831158,-,protein_coding,FPKM,GSE160865,1.378899485,1.677935534,2.520066537,2.373200913,2.454702637,1.83462436,2.220857822,2.493782718
ENSG00000144028.14_2,SNRNP200,chr2:96940074-96971253,-,protein_coding,FPKM,GSE160866,24.234007,21.79309517,22.51105078,24.79593411,18.95012749,19.73684032,19.50984702,22.47657767
ENSG00000144029.11_3,MRPS5,chr2:95752952-95815179,-,protein_coding,FPKM,GSE160867,4.139310599,3.327475963,4.130282721,4.874827296,5.837437854,4.068199358,3.960617057,4.144149561
ENSG00000144031.11_4,ANKRD53,chr2:71205510-71212629,+,protein_coding,FPKM,GSE160868,3.101059183,2.954264103,2.87253228,2.44618008,0.616415398,3.29561148,1.724474374,2.828569592
ENSG00000144034.14_2,TPRKB,chr2:73956231-73964527,-,protein_coding,FPKM,GSE160869,5.127352486,4.313910938,4.874264749,5.074616753,6.031285971,5.172209763,6.443367548,5.777570371
ENSG00000144036.15_2,EXOC6B,chr2:72403113-73053170,-,protein_coding,FPKM,GSE160870,19.02772044,19.81635399,12.4463559,18.57531398,11.63548155,13.7975069,15.30158113,17.34743981
ENSG00000144040.12_3,SFXN5,chr2:73169165-73302747,-,protein_coding,FPKM,GSE160871,1.000596425,0.738937828,1.106210675,0.991996228,1.129854931,1.029823307,1.039166477,1.012174594
ENSG00000144043.11_3,TEX261,chr2:71213068-71222075,-,protein_coding,FPKM,GSE160872,16.14106312,15.24364522,12.3692178,16.79452579,12.78919245,15.02963914,17.12546852,15.18979867
ENSG00000144045.13_3,DQX1,chr2:74745258-74753463,-,protein_coding,FPKM,GSE160873,0.9121976,0.418577706,0.649970978,0.516534602,0.99612177,0.321204709,0.249509214,0.547204776
ENSG00000144048.10_2,DUSP11,chr2:73989311-74007284,-,protein_coding,FPKM,GSE160874,4.627240475,3.530577219,5.014386201,3.422775087,4.730552042,4.960248649,5.012868494,4.626505273
ENSG00000144063.3_2,MALL,chr2:110841447-110874143,-,protein_coding,FPKM,GSE160875,1.842442055,1.053179239,2.519165672,1.934386723,3.05574981,1.636686834,3.999447259,2.302063373
ENSG00000144115.16_3,THNSL2,chr2:88469814-88486155,+,protein_coding,FPKM,GSE160876,7.168338098,3.282032091,4.307041807,4.659997582,7.543149646,4.549937834,5.873672443,4.782235991
ENSG00000144118.13_3,RALB,chr2:120997640-121052289,+,protein_coding,FPKM,GSE160877,13.04915136,9.915710526,17.16693964,5.724599938,9.588684224,5.703543809,23.99797685,13.17196408
ENSG00000144120.12_2,TMEM177,chr2:120436743-120444083,+,protein_coding,FPKM,GSE160878,0.856583022,0.503212337,0.903475483,0.677291599,0.987869155,0.986243158,0.731470935,0.60356267
ENSG00000144134.18_2,RABL2A,chr2:114384806-114400973,+,protein_coding,FPKM,GSE160879,0.665288884,0.461241954,0.529540456,0.459257902,0.915470591,0.648879187,0.660753044,0.508216004
ENSG00000144136.10_3,SLC20A1,chr2:113403434-113421404,+,protein_coding,FPKM,GSE160880,47.12602224,44.69160154,32.43310216,47.45649757,44.12626233,36.84739422,38.8116608,48.84617392
ENSG00000144152.12_3,FBLN7,chr2:112895962-112945793,+,protein_coding,FPKM,GSE160881,2.684926197,4.155549036,4.35522584,3.284222813,2.615599,2.788298602,2.216975446,3.284149732
ENSG00000144161.12_2,ZC3H8,chr2:112969102-113012713,-,protein_coding,FPKM,GSE160882,1.108880238,0.839786888,1.041253827,1.373662921,1.521385321,0.988022935,1.146645324,1.228531141
ENSG00000144182.16_3,LIPT1,chr2:99771418-99779620,+,protein_coding,FPKM,GSE160883,1.524929774,0.94801198,1.399969158,0.479427029,0.921253201,1.871471502,0.451017934,0.793370156
ENSG00000144199.11_2,FAHD2B,chr2:97749320-97760619,-,protein_coding,FPKM,GSE160884,0.264307534,0.137969309,0.485201347,0.163884752,0.481962952,0.831482912,0.303173223,0.478609143
ENSG00000144214.9_2,LYG1,chr2:99900701-99921205,-,protein_coding,FPKM,GSE160885,0.573164975,0.297002855,0.887189726,0.687027409,1.400405385,0.299789616,0.4904095,0.641925601
ENSG00000144218.18_3,AFF3,chr2:100161881-100759201,-,protein_coding,FPKM,GSE160886,0.526542791,1.154325682,1.293012118,1.68059325,0.49854558,2.219556225,2.033364759,0.805805338
ENSG00000144224.16_2,UBXN4,chr2:136499189-136542625,+,protein_coding,FPKM,GSE160887,38.09469324,34.95844492,36.52155231,32.11344,45.79501975,39.11546431,41.23858123,38.14752725
ENSG00000144228.8_3,SPOPL,chr2:139259371-139331117,+,protein_coding,FPKM,GSE160888,3.158661363,4.712622779,4.381318085,3.993158775,3.344073511,5.035223485,2.210355628,3.532064588
ENSG00000144231.10_3,POLR2D,chr2:128601125-128615731,-,protein_coding,FPKM,GSE160889,2.467607744,1.667757807,3.24793465,2.652091104,2.404573987,1.931698439,3.197568644,2.355599517
ENSG00000144233.9_2,AMMECR1L,chr2:128619204-128643496,-,protein_coding,FPKM,GSE160890,7.333623673,7.000830077,7.730146452,8.249148446,7.687311369,7.705328955,7.467993783,7.570712657
ENSG00000144283.21_3,PKP4,chr2:159313476-159539391,+,protein_coding,FPKM,GSE160891,1.271928516,0.785113065,1.373776348,1.216494715,2.12422943,1.421387027,2.019695248,1.280863175
ENSG00000144306.14_3,SCRN3,chr2:175260458-175294303,+,protein_coding,FPKM,GSE160892,2.056512558,1.910147047,2.617275332,2.995152026,2.52721875,2.315627349,2.701680818,2.904364932
ENSG00000144320.13_2,LNPK,chr2:176788620-176867567,-,protein_coding,FPKM,GSE160893,2.693848375,1.810710819,2.566162007,2.298034789,2.168286858,2.676878312,2.456136726,2.42967417
ENSG00000144354.13_2,CDCA7,chr2:174219548-174233725,+,protein_coding,FPKM,GSE160894,3.245486954,2.09353659,2.200693226,1.233714483,4.893908692,3.855663406,2.238826562,1.740685462
ENSG00000144357.16_3,UBR3,chr2:170683968-170940641,+,protein_coding,FPKM,GSE160895,4.252873709,3.781710121,2.654701913,2.756956965,2.773372107,3.766105337,2.925732967,4.034534863
ENSG00000144362.11_3,PHOSPHO2,chr2:170550964-170558218,+,protein_coding,FPKM,GSE160896,0.554440669,0.700095179,0.420875883,0.850411558,1.559712848,1.054259485,0.811163788,0.701018133
ENSG00000144366.15_4,GULP1,chr2:189156396-189460658,+,protein_coding,FPKM,GSE160897,20.85742086,24.26484651,6.21725228,7.31465496,13.35097952,23.78977225,17.01741545,24.3278485
ENSG00000144369.12_2,FAM171B,chr2:187558698-187630692,+,protein_coding,FPKM,GSE160898,26.96621467,23.57492746,15.87455231,24.31154202,16.98180418,23.92855851,18.17633779,28.28736724
ENSG00000144381.16_3,HSPD1,chr2:198351305-198381461,-,protein_coding,FPKM,GSE160899,27.60408892,26.89189325,30.86213011,30.58007126,31.08992609,36.94616307,31.20040287,33.83015837
ENSG00000144401.14_2,METTL21A,chr2:208445355-208490652,-,protein_coding,FPKM,GSE160900,0.900534686,0.516034435,1.058336599,0.6680314,0.793129583,0.752685759,1.205447106,0.675701871
ENSG00000144426.18_3,NBEAL1,chr2:203879602-204091101,+,protein_coding,FPKM,GSE160901,1.558864322,2.000973419,1.630068613,1.687130047,1.075350468,1.167142536,1.106659971,1.264438735
ENSG00000144445.16_2,KANSL1L,chr2:210886147-211036107,-,protein_coding,FPKM,GSE160902,1.542296756,1.640922217,1.314110107,1.300165297,1.381749849,2.015581286,1.014997261,1.679389226
ENSG00000144451.18_2,SPAG16,chr2:214149103-215275225,+,protein_coding,FPKM,GSE160903,0.941160942,0.609204701,1.519450671,0.93307535,1.807693734,1.561169039,1.266601684,0.899731591
ENSG00000144455.13_3,SUMF1,chr3:3742498-4508965,-,protein_coding,FPKM,GSE160904,4.577628517,4.586764255,5.561318208,5.602979514,5.671651441,5.359358549,5.190129695,5.469183591
ENSG00000144468.16_3,RHBDD1,chr2:227700297-227863931,+,protein_coding,FPKM,GSE160905,1.473959529,1.706033015,1.834040429,1.993637272,2.386211902,2.49168386,1.991410809,1.497797484
ENSG00000144476.5_3,ACKR3,chr2:237476430-237491001,+,protein_coding,FPKM,GSE160906,7.976488741,3.950613678,8.934011591,20.64749422,36.4206266,39.59305135,43.90458896,30.0248541
ENSG00000144504.15_3,ANKMY1,chr2:241418839-241508626,-,protein_coding,FPKM,GSE160907,1.162968594,1.097340328,0.964740758,0.886140487,1.026163942,0.970425116,0.897457181,0.811282656
ENSG00000144524.17_2,COPS7B,chr2:232646381-232673964,+,protein_coding,FPKM,GSE160908,2.927639611,3.314633263,5.274524311,2.686847272,5.842709428,2.594619681,2.920201714,2.090315197
ENSG00000144535.19_3,DIS3L2,chr2:232825955-233209060,+,protein_coding,FPKM,GSE160909,1.880673233,1.338631119,1.886978001,1.42262882,1.567623672,1.672302863,1.613071611,1.321507231
ENSG00000144554.10_2,FANCD2,chr3:10068098-10143614,+,protein_coding,FPKM,GSE160910,0.842943122,0.916527403,0.639839406,0.679000654,1.538564992,0.909722743,0.769406918,0.714236116
ENSG00000144559.10_2,TAMM41,chr3:11831916-11888393,-,protein_coding,FPKM,GSE160911,0.583361178,0.570056087,0.950155536,0.437946364,0.652768746,0.705274977,0.734719724,0.671573478
ENSG00000144560.14_3,VGLL4,chr3:11597544-11812824,-,protein_coding,FPKM,GSE160912,6.831523535,5.950228665,6.713119969,6.294950275,6.303519714,6.811153961,6.804769829,6.787973404
ENSG00000144566.10_3,RAB5A,chr3:19988571-20026667,+,protein_coding,FPKM,GSE160913,32.25767999,35.04971871,30.46522306,32.28573854,31.23566789,35.1293216,33.3008325,35.95476619
ENSG00000144567.10_4,RETREG2,chr2:220040947-220050201,+,protein_coding,FPKM,GSE160914,8.007486554,8.330042782,4.895528234,6.484806811,6.516779883,9.86981477,8.030408054,8.158085801
ENSG00000144579.7_3,CTDSP1,chr2:219262979-219270664,+,protein_coding,FPKM,GSE160915,105.141679,92.86264127,57.91385394,109.4556746,150.8548586,127.9249599,64.14093822,112.2450424
ENSG00000144580.13_3,CNOT9,chr2:219433303-219461803,+,protein_coding,FPKM,GSE160916,2.292507893,2.275787925,2.189868587,1.897994779,1.673349558,1.974803932,2.266327065,1.652818651
ENSG00000144583.4_2,MARCH4,chr2:217122588-217236750,-,protein_coding,FPKM,GSE160917,2.816893,1.106942,1.184863,3.331518,1.664183,1.251595,2.922153,1.58742
ENSG00000144589.21_2,STK11IP,chr2:220462582-220481173,+,protein_coding,FPKM,GSE160918,3.960625769,3.648591637,4.168672763,4.298224541,4.516267183,4.015493909,3.401695769,3.253632261
ENSG00000144591.18_2,GMPPA,chr2:220363589-220371711,+,protein_coding,FPKM,GSE160919,5.45703555,5.191705277,5.367773618,5.053422073,5.310157261,5.339586577,5.02142649,4.900783112
ENSG00000144596.12_3,GRIP2,chr3:14530619-14597582,-,protein_coding,FPKM,GSE160920,0.957182076,0.420155848,0.525299495,0.602810562,1.717779226,1.23425077,1.308961154,0.880627172
ENSG00000144597.13_2,EAF1,chr3:15468862-15492142,+,protein_coding,FPKM,GSE160921,8.261695309,9.955445647,9.04711968,9.547410022,5.764226652,7.051647716,7.856072255,9.121745134
ENSG00000144619.14_3,CNTN4,chr3:2140497-3099640,+,protein_coding,FPKM,GSE160922,0.425389294,0.222757964,0.579202404,0.403035736,0.649869897,0.770878653,0.854913449,0.776096289
ENSG00000144635.8_2,DYNC1LI1,chr3:32567463-32612366,-,protein_coding,FPKM,GSE160923,6.05534956,3.965779243,4.427409527,4.456726783,5.271023383,5.409311836,6.024496222,7.336046414
ENSG00000144642.21_3,RBMS3,chr3:28616282-30051882,+,protein_coding,FPKM,GSE160924,1.378121604,0.168035669,0.202945306,1.074695088,2.427047104,2.190312263,0.251190869,0.320504316
ENSG00000144645.13_3,OSBPL10,chr3:31699382-32119072,-,protein_coding,FPKM,GSE160925,2.139782094,1.98871308,2.625081468,2.66051397,2.892098088,2.449139906,2.829558165,2.301026725
ENSG00000144647.5_2,POMGNT2,chr3:43120724-43147568,-,protein_coding,FPKM,GSE160926,1.111875796,0.660382543,1.574097293,1.117090615,1.587338717,1.287087598,1.105108642,0.971256864
ENSG00000144648.15_3,ACKR2,chr3:42846244-42929466,+,protein_coding,FPKM,GSE160927,3.758726934,3.451855096,2.646535932,3.776357715,2.908736615,5.139211471,4.027397387,3.758935879
ENSG00000144649.8_4,FAM198A,chr3:43020759-43101703,+,protein_coding,FPKM,GSE160928,4.679336349,4.058004254,3.18353329,0.95604419,1.538741244,0.527912742,1.574060595,4.121507987
ENSG00000144655.14_2,CSRNP1,chr3:39183346-39196053,-,protein_coding,FPKM,GSE160929,42.0279062,37.58280658,34.64863759,44.1832403,32.42826566,30.09343739,33.61820057,36.41873996
ENSG00000144659.10_2,SLC25A38,chr3:39424839-39438842,+,protein_coding,FPKM,GSE160930,9.481392285,8.97257969,11.1293723,8.629085989,11.33932601,9.004789874,11.00747814,11.50653268
ENSG00000144668.11_3,ITGA9,chr3:37493606-37865005,+,protein_coding,FPKM,GSE160931,1.516446073,0.621446754,1.465457637,1.303453836,2.774542181,2.706959603,3.105941989,1.648297735
ENSG00000144674.16_3,GOLGA4,chr3:37284668-37408242,+,protein_coding,FPKM,GSE160932,17.56645158,20.28724757,15.39745877,20.10934962,20.15717949,21.20193988,16.69041355,20.44744992
ENSG00000144677.14_2,CTDSPL,chr3:37903451-38025960,+,protein_coding,FPKM,GSE160933,1.91457532,1.536152424,1.684666437,1.77709238,1.775236864,1.793609422,8.291287021,1.529556428
ENSG00000144711.13_3,IQSEC1,chr3:12938719-13114617,-,protein_coding,FPKM,GSE160934,13.76473009,11.60501971,14.31463837,13.52081387,10.68712081,10.96958762,12.27048552,12.57347357
ENSG00000144713.12_2,RPL32,chr3:12875984-12883087,-,protein_coding,FPKM,GSE160935,42.99546996,45.5728341,42.27220555,41.3634146,46.24001724,55.18377905,41.61413668,37.05291463
ENSG00000144724.19_3,PTPRG,chr3:61547243-62283288,+,protein_coding,FPKM,GSE160936,2.890975418,1.471877876,3.038089224,3.05818225,2.611100417,1.108168123,1.108990817,0.892605396
ENSG00000144736.13_2,SHQ1,chr3:72798428-72911065,-,protein_coding,FPKM,GSE160937,1.132206311,1.29959918,1.388741481,1.431160713,1.519599558,1.389781676,1.465987063,1.113600442
ENSG00000144741.17_2,SLC25A26,chr3:66119285-66438540,+,protein_coding,FPKM,GSE160938,1.798376323,1.691266312,1.541576896,1.753408583,2.304581729,1.601985891,2.100892809,1.605631305
ENSG00000144744.16_2,UBA3,chr3:69103881-69129559,-,protein_coding,FPKM,GSE160939,17.05767981,14.48475211,16.62584554,15.72371128,17.50539087,18.29050577,15.72134869,17.62731365
ENSG00000144746.6_2,ARL6IP5,chr3:69134095-69155217,+,protein_coding,FPKM,GSE160940,95.28407741,81.12236487,61.54995803,81.83647433,88.19801033,98.65497122,64.1822765,84.07065892
ENSG00000144747.15_3,TMF1,chr3:69068978-69101454,-,protein_coding,FPKM,GSE160941,16.59804245,17.71524618,15.13754729,15.75860657,15.94923976,16.62482235,13.99985108,17.04239171
ENSG00000144749.13_2,LRIG1,chr3:66429221-66551687,-,protein_coding,FPKM,GSE160942,0.830773911,0.354292396,1.203611716,0.695697984,1.339048672,0.934230503,1.264587745,1.009621894
ENSG00000144785.8_4,AC073896.1,chr12:56679700-56709843,-,protein_coding,FPKM,GSE160943,1.249909142,0.469754002,1.383822643,1.960522425,0.513668297,0.236437029,0.362703535,1.719930471
ENSG00000144791.9_3,LIMD1,chr3:45596886-45727830,+,protein_coding,FPKM,GSE160944,4.96810763,5.319809835,4.087403125,5.517050739,3.025011477,2.816091838,3.976938287,5.81269945
ENSG00000144802.11_2,NFKBIZ,chr3:101546835-101579866,+,protein_coding,FPKM,GSE160945,3.880831555,6.642137593,8.310697029,3.292369015,4.148726167,4.156286634,3.790963607,3.136903483
ENSG00000144810.15_2,COL8A1,chr3:99357319-99518070,+,protein_coding,FPKM,GSE160946,0.1943017,0.098626522,0.739546749,0.187400275,0.285188754,0.566750636,1.277638025,0.505920346
ENSG00000144815.15_3,NXPE3,chr3:101498046-101546236,+,protein_coding,FPKM,GSE160947,1.015834644,0.46659868,1.838146608,0.627192759,0.637256576,1.509570573,1.611358106,0.816107804
ENSG00000144824.20_3,PHLDB2,chr3:111451344-111695364,+,protein_coding,FPKM,GSE160948,43.59776994,37.20358944,24.49475552,30.48461233,26.33703711,26.66081533,35.59391484,30.88599596
ENSG00000144827.8_2,ABHD10,chr3:111697857-111712210,+,protein_coding,FPKM,GSE160949,1.91132989,3.081153455,4.937570379,3.60733046,5.443188242,4.775316166,5.480944095,4.065740738
ENSG00000144837.8_2,PLA1A,chr3:119316689-119348658,+,protein_coding,FPKM,GSE160950,1.872909628,1.356187988,3.583878473,1.888347596,2.726146494,2.532802835,5.090259897,2.089414964
ENSG00000144840.8_2,RABL3,chr3:120405528-120461840,-,protein_coding,FPKM,GSE160951,3.953870271,3.865048101,4.377944605,4.269746798,5.155756071,4.521357424,4.181827759,4.075365338
ENSG00000144843.11_3,ADPRH,chr3:119298115-119308792,+,protein_coding,FPKM,GSE160952,9.146261208,13.1406744,9.289947698,12.97007045,4.005524407,11.73306296,13.56749475,14.05339263
ENSG00000144848.10_2,ATG3,chr3:112251356-112280893,-,protein_coding,FPKM,GSE160953,7.009683265,7.584938729,6.749654783,7.4188254,6.987389398,8.406391718,7.364329048,9.189522063
ENSG00000144867.11_3,SRPRB,chr3:133502877-133544616,+,protein_coding,FPKM,GSE160954,3.584957318,4.346732527,5.622682755,3.856434425,3.572992546,4.52764372,4.637369,4.572571654
ENSG00000144868.13_3,TMEM108,chr3:132757235-133116636,+,protein_coding,FPKM,GSE160955,1.540853525,2.127543713,2.630159101,3.512267828,1.103127825,1.433788587,1.694732296,2.811303321
ENSG00000144891.17_3,AGTR1,chr3:148415571-148460795,+,protein_coding,FPKM,GSE160956,23.87392439,7.385339177,13.25546676,13.33377921,32.76727215,32.25191036,32.44948778,20.93986972
ENSG00000144893.12_3,MED12L,chr3:150803484-151154860,+,protein_coding,FPKM,GSE160957,3.688394475,4.247192943,2.420427608,2.951700887,2.852634532,2.89225197,2.84888445,3.345142008
ENSG00000144895.11_3,EIF2A,chr3:150264465-150302029,+,protein_coding,FPKM,GSE160958,9.413079651,13.55992484,12.37351814,12.17771677,13.54462059,14.55676728,14.12121815,14.28894607
ENSG00000144909.7_2,OSBPL11,chr3:125247702-125313934,-,protein_coding,FPKM,GSE160959,9.684697,8.617403,8.977015,8.583384,9.242309,11.42902,8.827397,11.050471
